Latitude   Longitude
 -86.653   187.500
 -88.542   187.500
  88.542   189.375
  86.653   189.375
  84.753   189.375
  82.851   189.375
  80.947   189.375
  79.043   189.375
  77.139   189.375
  75.235   189.375
  73.331   189.375
  71.426   189.375
  69.522   189.375
  67.617   189.375
  65.713   189.375
  63.808   189.375
  61.903   189.375
  59.999   189.375
  58.094   189.375
  56.189   189.375
  54.285   189.375
  52.380   189.375
  50.475   189.375
  48.571   189.375
  46.666   189.375
  44.761   189.375
  42.856   189.375
  40.952   189.375
  39.047   189.375
  37.142   189.375
  35.237   189.375
  33.333   189.375
  31.428   189.375
  29.523   189.375
  27.619   189.375
  25.714   189.375
  23.809   189.375
  21.904   189.375
  20.000   189.375
  18.095   189.375
  16.190   189.375
  14.286   189.375
  12.381   189.375
  10.476   189.375
   8.571   189.375
   6.667   189.375
   4.762   189.375
   2.857   189.375
   0.952   189.375
  -0.952   189.375
  -2.857   189.375
  -4.762   189.375
  -6.667   189.375
  -8.571   189.375
 -10.476   189.375
 -12.381   189.375
 -14.286   189.375
 -16.190   189.375
 -18.095   189.375
 -20.000   189.375
 -21.904   189.375
 -23.809   189.375
 -25.714   189.375
 -27.619   189.375
 -29.523   189.375
 -31.428   189.375
 -33.333   189.375
 -35.237   189.375
 -37.142   189.375
 -39.047   189.375
 -40.952   189.375
 -42.856   189.375
 -44.761   189.375
 -46.666   189.375
 -48.571   189.375
 -50.475   189.375
 -52.380   189.375
 -54.285   189.375
 -56.189   189.375
 -58.094   189.375
 -59.999   189.375
 -61.903   189.375
 -63.808   189.375
 -65.713   189.375
 -67.617   189.375
 -69.522   189.375
 -71.426   189.375
 -73.331   189.375
 -75.235   189.375
 -77.139   189.375
 -79.043   189.375
 -80.947   189.375
 -82.851   189.375
 -84.753   189.375
 -86.653   189.375
 -88.542   189.375
  88.542   191.250
  86.653   191.250
  84.753   191.250
  82.851   191.250
  80.947   191.250
  79.043   191.250
  77.139   191.250
  75.235   191.250
  73.331   191.250
  71.426   191.250
  69.522   191.250
  67.617   191.250
  65.713   191.250
  63.808   191.250
  61.903   191.250
  59.999   191.250
  58.094   191.250
  56.189   191.250
  54.285   191.250
  52.380   191.250
  50.475   191.250
  48.571   191.250
  46.666   191.250
  44.761   191.250
  42.856   191.250
  40.952   191.250
  39.047   191.250
  37.142   191.250
  35.237   191.250
  33.333   191.250
  31.428   191.250
  29.523   191.250
  27.619   191.250
  25.714   191.250
  23.809   191.250
  21.904   191.250
  20.000   191.250
  18.095   191.250
  16.190   191.250
  14.286   191.250
  12.381   191.250
  10.476   191.250
   8.571   191.250
   6.667   191.250
   4.762   191.250
   2.857   191.250
   0.952   191.250
  -0.952   191.250
  -2.857   191.250
  -4.762   191.250
  -6.667   191.250
  -8.571   191.250
 -10.476   191.250
 -12.381   191.250
 -14.286   191.250
 -16.190   191.250
 -18.095   191.250
 -20.000   191.250
 -21.904   191.250
 -23.809   191.250
 -25.714   191.250
 -27.619   191.250
 -29.523   191.250
 -31.428   191.250
 -33.333   191.250
 -35.237   191.250
 -37.142   191.250
 -39.047   191.250
 -40.952   191.250
 -42.856   191.250
 -44.761   191.250
 -46.666   191.250
 -48.571   191.250
 -50.475   191.250
 -52.380   191.250
 -54.285   191.250
 -56.189   191.250
 -58.094   191.250
 -59.999   191.250
 -61.903   191.250
 -63.808   191.250
 -65.713   191.250
 -67.617   191.250
 -69.522   191.250
 -71.426   191.250
 -73.331   191.250
 -75.235   191.250
 -77.139   191.250
 -79.043   191.250
 -80.947   191.250
 -82.851   191.250
 -84.753   191.250
 -86.653   191.250
 -88.542   191.250
  88.542   193.125
  86.653   193.125
  84.753   193.125
  82.851   193.125
  80.947   193.125
  79.043   193.125
  77.139   193.125
  75.235   193.125
  73.331   193.125
  71.426   193.125
  69.522   193.125
  67.617   193.125
  65.713   193.125
  63.808   193.125
  61.903   193.125
  59.999   193.125
  58.094   193.125
  56.189   193.125
  54.285   193.125
  52.380   193.125
  50.475   193.125
  48.571   193.125
  46.666   193.125
  44.761   193.125
  42.856   193.125
  40.952   193.125
  39.047   193.125
  37.142   193.125
  35.237   193.125
  33.333   193.125
  31.428   193.125
  29.523   193.125
  27.619   193.125
  25.714   193.125
  23.809   193.125
  21.904   193.125
  20.000   193.125
  18.095   193.125
  16.190   193.125
  14.286   193.125
  12.381   193.125
  10.476   193.125
   8.571   193.125
   6.667   193.125
   4.762   193.125
   2.857   193.125
   0.952   193.125
  -0.952   193.125
  -2.857   193.125
  -4.762   193.125
  -6.667   193.125
  -8.571   193.125
 -10.476   193.125
 -12.381   193.125
 -14.286   193.125
 -16.190   193.125
 -18.095   193.125
 -20.000   193.125
 -21.904   193.125
 -23.809   193.125
 -25.714   193.125
 -27.619   193.125
 -29.523   193.125
 -31.428   193.125
 -33.333   193.125
 -35.237   193.125
 -37.142   193.125
 -39.047   193.125
 -40.952   193.125
 -42.856   193.125
 -44.761   193.125
 -46.666   193.125
 -48.571   193.125
 -50.475   193.125
 -52.380   193.125
 -54.285   193.125
 -56.189   193.125
 -58.094   193.125
 -59.999   193.125
 -61.903   193.125
 -63.808   193.125
 -65.713   193.125
 -67.617   193.125
 -69.522   193.125
 -71.426   193.125
 -73.331   193.125
 -75.235   193.125
 -77.139   193.125
 -79.043   193.125
 -80.947   193.125
 -82.851   193.125
 -84.753   193.125
 -86.653   193.125
 -88.542   193.125
  88.542   195.000
  86.653   195.000
  84.753   195.000
  82.851   195.000
  80.947   195.000
  79.043   195.000
  77.139   195.000
  75.235   195.000
  73.331   195.000
  71.426   195.000
  69.522   195.000
  67.617   195.000
  65.713   195.000
  63.808   195.000
  61.903   195.000
  59.999   195.000
  58.094   195.000
  56.189   195.000
  54.285   195.000
  52.380   195.000
  50.475   195.000
  48.571   195.000
  46.666   195.000
  44.761   195.000
  42.856   195.000
  40.952   195.000
  39.047   195.000
  37.142   195.000
  35.237   195.000
  33.333   195.000
  31.428   195.000
  29.523   195.000
  27.619   195.000
  25.714   195.000
  23.809   195.000
  21.904   195.000
  20.000   195.000
  18.095   195.000
  16.190   195.000
  14.286   195.000
  12.381   195.000
  10.476   195.000
   8.571   195.000
   6.667   195.000
   4.762   195.000
   2.857   195.000
   0.952   195.000
  -0.952   195.000
  -2.857   195.000
  -4.762   195.000
  -6.667   195.000
  -8.571   195.000
 -10.476   195.000
 -12.381   195.000
 -14.286   195.000
 -16.190   195.000
 -18.095   195.000
 -20.000   195.000
 -21.904   195.000
 -23.809   195.000
 -25.714   195.000
 -27.619   195.000
 -29.523   195.000
 -31.428   195.000
 -33.333   195.000
 -35.237   195.000
 -37.142   195.000
 -39.047   195.000
 -40.952   195.000
 -42.856   195.000
 -44.761   195.000
 -46.666   195.000
 -48.571   195.000
 -50.475   195.000
 -52.380   195.000
 -54.285   195.000
 -56.189   195.000
 -58.094   195.000
 -59.999   195.000
 -61.903   195.000
 -63.808   195.000
 -65.713   195.000
 -67.617   195.000
 -69.522   195.000
 -71.426   195.000
 -73.331   195.000
 -75.235   195.000
 -77.139   195.000
 -79.043   195.000
 -80.947   195.000
 -82.851   195.000
 -84.753   195.000
 -86.653   195.000
 -88.542   195.000
  88.542   196.875
  86.653   196.875
  84.753   196.875
  82.851   196.875
  80.947   196.875
  79.043   196.875
  77.139   196.875
  75.235   196.875
  73.331   196.875
  71.426   196.875
  69.522   196.875
  67.617   196.875
  65.713   196.875
  63.808   196.875
  61.903   196.875
  59.999   196.875
  58.094   196.875
  56.189   196.875
  54.285   196.875
  52.380   196.875
  50.475   196.875
  48.571   196.875
  46.666   196.875
  44.761   196.875
  42.856   196.875
  40.952   196.875
  39.047   196.875
  37.142   196.875
  35.237   196.875
  33.333   196.875
  31.428   196.875
  29.523   196.875
  27.619   196.875
  25.714   196.875
  23.809   196.875
  21.904   196.875
  20.000   196.875
  18.095   196.875
  16.190   196.875
  14.286   196.875
  12.381   196.875
  10.476   196.875
   8.571   196.875
   6.667   196.875
   4.762   196.875
   2.857   196.875
   0.952   196.875
  -0.952   196.875
  -2.857   196.875
  -4.762   196.875
  -6.667   196.875
  -8.571   196.875
 -10.476   196.875
 -12.381   196.875
 -14.286   196.875
 -16.190   196.875
 -18.095   196.875
 -20.000   196.875
 -21.904   196.875
 -23.809   196.875
 -25.714   196.875
 -27.619   196.875
 -29.523   196.875
 -31.428   196.875
 -33.333   196.875
 -35.237   196.875
 -37.142   196.875
 -39.047   196.875
 -40.952   196.875
 -42.856   196.875
 -44.761   196.875
 -46.666   196.875
 -48.571   196.875
 -50.475   196.875
 -52.380   196.875
 -54.285   196.875
 -56.189   196.875
 -58.094   196.875
 -59.999   196.875
 -61.903   196.875
 -63.808   196.875
 -65.713   196.875
 -67.617   196.875
 -69.522   196.875
 -71.426   196.875
 -73.331   196.875
 -75.235   196.875
 -77.139   196.875
 -79.043   196.875
 -80.947   196.875
 -82.851   196.875
 -84.753   196.875
 -86.653   196.875
 -88.542   196.875
  88.542   198.750
  86.653   198.750
  84.753   198.750
  82.851   198.750
  80.947   198.750
  79.043   198.750
  77.139   198.750
  75.235   198.750
  73.331   198.750
  71.426   198.750
  69.522   198.750
  67.617   198.750
  65.713   198.750
  63.808   198.750
  61.903   198.750
  59.999   198.750
  58.094   198.750
  56.189   198.750
  54.285   198.750
  52.380   198.750
  50.475   198.750
  48.571   198.750
  46.666   198.750
  44.761   198.750
  42.856   198.750
  40.952   198.750
  39.047   198.750
  37.142   198.750
  35.237   198.750
  33.333   198.750
  31.428   198.750
  29.523   198.750
  27.619   198.750
  25.714   198.750
  23.809   198.750
  21.904   198.750
  20.000   198.750
  18.095   198.750
  16.190   198.750
  14.286   198.750
  12.381   198.750
  10.476   198.750
   8.571   198.750
   6.667   198.750
   4.762   198.750
   2.857   198.750
   0.952   198.750
  -0.952   198.750
  -2.857   198.750
  -4.762   198.750
  -6.667   198.750
  -8.571   198.750
 -10.476   198.750
 -12.381   198.750
 -14.286   198.750
 -16.190   198.750
 -18.095   198.750
 -20.000   198.750
 -21.904   198.750
 -23.809   198.750
 -25.714   198.750
 -27.619   198.750
 -29.523   198.750
 -31.428   198.750
 -33.333   198.750
 -35.237   198.750
 -37.142   198.750
 -39.047   198.750
 -40.952   198.750
 -42.856   198.750
 -44.761   198.750
 -46.666   198.750
 -48.571   198.750
 -50.475   198.750
 -52.380   198.750
 -54.285   198.750
 -56.189   198.750
 -58.094   198.750
 -59.999   198.750
 -61.903   198.750
 -63.808   198.750
 -65.713   198.750
 -67.617   198.750
 -69.522   198.750
 -71.426   198.750
 -73.331   198.750
 -75.235   198.750
 -77.139   198.750
 -79.043   198.750
 -80.947   198.750
 -82.851   198.750
 -84.753   198.750
 -86.653   198.750
 -88.542   198.750
  88.542   200.625
  86.653   200.625
  84.753   200.625
  82.851   200.625
  80.947   200.625
  79.043   200.625
  77.139   200.625
  75.235   200.625
  73.331   200.625
  71.426   200.625
  69.522   200.625
  67.617   200.625
  65.713   200.625
  63.808   200.625
  61.903   200.625
  59.999   200.625
  58.094   200.625
  56.189   200.625
  54.285   200.625
  52.380   200.625
  50.475   200.625
  48.571   200.625
  46.666   200.625
  44.761   200.625
  42.856   200.625
  40.952   200.625
  39.047   200.625
  37.142   200.625
  35.237   200.625
  33.333   200.625
  31.428   200.625
  29.523   200.625
  27.619   200.625
  25.714   200.625
  23.809   200.625
  21.904   200.625
  20.000   200.625
  18.095   200.625
  16.190   200.625
  14.286   200.625
  12.381   200.625
  10.476   200.625
   8.571   200.625
   6.667   200.625
   4.762   200.625
   2.857   200.625
   0.952   200.625
  -0.952   200.625
  -2.857   200.625
  -4.762   200.625
  -6.667   200.625
  -8.571   200.625
 -10.476   200.625
 -12.381   200.625
 -14.286   200.625
 -16.190   200.625
 -18.095   200.625
 -20.000   200.625
 -21.904   200.625
 -23.809   200.625
 -25.714   200.625
 -27.619   200.625
 -29.523   200.625
 -31.428   200.625
 -33.333   200.625
 -35.237   200.625
 -37.142   200.625
 -39.047   200.625
 -40.952   200.625
 -42.856   200.625
 -44.761   200.625
 -46.666   200.625
 -48.571   200.625
 -50.475   200.625
 -52.380   200.625
 -54.285   200.625
 -56.189   200.625
 -58.094   200.625
 -59.999   200.625
 -61.903   200.625
 -63.808   200.625
 -65.713   200.625
 -67.617   200.625
 -69.522   200.625
 -71.426   200.625
 -73.331   200.625
 -75.235   200.625
 -77.139   200.625
 -79.043   200.625
 -80.947   200.625
 -82.851   200.625
 -84.753   200.625
 -86.653   200.625
 -88.542   200.625
  88.542   202.500
  86.653   202.500
  84.753   202.500
  82.851   202.500
  80.947   202.500
  79.043   202.500
  77.139   202.500
  75.235   202.500
  73.331   202.500
  71.426   202.500
  69.522   202.500
  67.617   202.500
  65.713   202.500
  63.808   202.500
  61.903   202.500
  59.999   202.500
  58.094   202.500
  56.189   202.500
  54.285   202.500
  52.380   202.500
  50.475   202.500
  48.571   202.500
  46.666   202.500
  44.761   202.500
  42.856   202.500
  40.952   202.500
  39.047   202.500
  37.142   202.500
  35.237   202.500
  33.333   202.500
  31.428   202.500
  29.523   202.500
  27.619   202.500
  25.714   202.500
  23.809   202.500
  21.904   202.500
  20.000   202.500
  18.095   202.500
  16.190   202.500
  14.286   202.500
  12.381   202.500
  10.476   202.500
   8.571   202.500
   6.667   202.500
   4.762   202.500
   2.857   202.500
   0.952   202.500
  -0.952   202.500
  -2.857   202.500
  -4.762   202.500
  -6.667   202.500
  -8.571   202.500
 -10.476   202.500
 -12.381   202.500
 -14.286   202.500
 -16.190   202.500
 -18.095   202.500
 -20.000   202.500
 -21.904   202.500
 -23.809   202.500
 -25.714   202.500
 -27.619   202.500
 -29.523   202.500
 -31.428   202.500
 -33.333   202.500
 -35.237   202.500
 -37.142   202.500
 -39.047   202.500
 -40.952   202.500
 -42.856   202.500
 -44.761   202.500
 -46.666   202.500
 -48.571   202.500
 -50.475   202.500
 -52.380   202.500
 -54.285   202.500
 -56.189   202.500
 -58.094   202.500
 -59.999   202.500
 -61.903   202.500
 -63.808   202.500
 -65.713   202.500
 -67.617   202.500
 -69.522   202.500
 -71.426   202.500
 -73.331   202.500
 -75.235   202.500
 -77.139   202.500
 -79.043   202.500
 -80.947   202.500
 -82.851   202.500
 -84.753   202.500
 -86.653   202.500
 -88.542   202.500
  88.542   204.375
  86.653   204.375
  84.753   204.375
  82.851   204.375
  80.947   204.375
  79.043   204.375
  77.139   204.375
  75.235   204.375
  73.331   204.375
  71.426   204.375
  69.522   204.375
  67.617   204.375
  65.713   204.375
  63.808   204.375
  61.903   204.375
  59.999   204.375
  58.094   204.375
  56.189   204.375
  54.285   204.375
  52.380   204.375
  50.475   204.375
  48.571   204.375
  46.666   204.375
  44.761   204.375
  42.856   204.375
  40.952   204.375
  39.047   204.375
  37.142   204.375
  35.237   204.375
  33.333   204.375
  31.428   204.375
  29.523   204.375
  27.619   204.375
  25.714   204.375
  23.809   204.375
  21.904   204.375
  20.000   204.375
  18.095   204.375
  16.190   204.375
  14.286   204.375
  12.381   204.375
  10.476   204.375
   8.571   204.375
   6.667   204.375
   4.762   204.375
   2.857   204.375
   0.952   204.375
  -0.952   204.375
  -2.857   204.375
  -4.762   204.375
  -6.667   204.375
  -8.571   204.375
 -10.476   204.375
 -12.381   204.375
 -14.286   204.375
 -16.190   204.375
 -18.095   204.375
 -20.000   204.375
 -21.904   204.375
 -23.809   204.375
 -25.714   204.375
 -27.619   204.375
 -29.523   204.375
 -31.428   204.375
 -33.333   204.375
 -35.237   204.375
 -37.142   204.375
 -39.047   204.375
 -40.952   204.375
 -42.856   204.375
 -44.761   204.375
 -46.666   204.375
 -48.571   204.375
 -50.475   204.375
 -52.380   204.375
 -54.285   204.375
 -56.189   204.375
 -58.094   204.375
 -59.999   204.375
 -61.903   204.375
 -63.808   204.375
 -65.713   204.375
 -67.617   204.375
 -69.522   204.375
 -71.426   204.375
 -73.331   204.375
 -75.235   204.375
 -77.139   204.375
 -79.043   204.375
 -80.947   204.375
 -82.851   204.375
 -84.753   204.375
 -86.653   204.375
 -88.542   204.375
  88.542   206.250
  86.653   206.250
  84.753   206.250
  82.851   206.250
  80.947   206.250
  79.043   206.250
  77.139   206.250
  75.235   206.250
  73.331   206.250
  71.426   206.250
  69.522   206.250
  67.617   206.250
  65.713   206.250
  63.808   206.250
  61.903   206.250
  59.999   206.250
  58.094   206.250
  56.189   206.250
  54.285   206.250
  52.380   206.250
  50.475   206.250
  48.571   206.250
  46.666   206.250
  44.761   206.250
  42.856   206.250
  40.952   206.250
  39.047   206.250
  37.142   206.250
  35.237   206.250
  33.333   206.250
  31.428   206.250
  29.523   206.250
  27.619   206.250
  25.714   206.250
  23.809   206.250
  21.904   206.250
  20.000   206.250
  18.095   206.250
  16.190   206.250
  14.286   206.250
  12.381   206.250
  10.476   206.250
   8.571   206.250
   6.667   206.250
   4.762   206.250
   2.857   206.250
   0.952   206.250
  -0.952   206.250
  -2.857   206.250
  -4.762   206.250
  -6.667   206.250
  -8.571   206.250
 -10.476   206.250
 -12.381   206.250
 -14.286   206.250
 -16.190   206.250
 -18.095   206.250
 -20.000   206.250
 -21.904   206.250
 -23.809   206.250
 -25.714   206.250
 -27.619   206.250
 -29.523   206.250
 -31.428   206.250
 -33.333   206.250
 -35.237   206.250
 -37.142   206.250
 -39.047   206.250
 -40.952   206.250
 -42.856   206.250
 -44.761   206.250
 -46.666   206.250
 -48.571   206.250
 -50.475   206.250
 -52.380   206.250
 -54.285   206.250
 -56.189   206.250
 -58.094   206.250
 -59.999   206.250
 -61.903   206.250
 -63.808   206.250
 -65.713   206.250
 -67.617   206.250
 -69.522   206.250
 -71.426   206.250
 -73.331   206.250
 -75.235   206.250
 -77.139   206.250
 -79.043   206.250
 -80.947   206.250
 -82.851   206.250
 -84.753   206.250
 -86.653   206.250
 -88.542   206.250
  88.542   208.125
  86.653   208.125
  84.753   208.125
  82.851   208.125
  80.947   208.125
  79.043   208.125
  77.139   208.125
  75.235   208.125
  73.331   208.125
  71.426   208.125
  69.522   208.125
  67.617   208.125
  65.713   208.125
  63.808   208.125
  61.903   208.125
  59.999   208.125
  58.094   208.125
  56.189   208.125
  54.285   208.125
  52.380   208.125
  50.475   208.125
  48.571   208.125
  46.666   208.125
  44.761   208.125
  42.856   208.125
  40.952   208.125
  39.047   208.125
  37.142   208.125
  35.237   208.125
  33.333   208.125
  31.428   208.125
  29.523   208.125
  27.619   208.125
  25.714   208.125
  23.809   208.125
  21.904   208.125
  20.000   208.125
  18.095   208.125
  16.190   208.125
  14.286   208.125
  12.381   208.125
  10.476   208.125
   8.571   208.125
   6.667   208.125
   4.762   208.125
   2.857   208.125
   0.952   208.125
  -0.952   208.125
  -2.857   208.125
  -4.762   208.125
  -6.667   208.125
  -8.571   208.125
 -10.476   208.125
 -12.381   208.125
 -14.286   208.125
 -16.190   208.125
 -18.095   208.125
 -20.000   208.125
 -21.904   208.125
 -23.809   208.125
 -25.714   208.125
 -27.619   208.125
 -29.523   208.125
 -31.428   208.125
 -33.333   208.125
 -35.237   208.125
 -37.142   208.125
 -39.047   208.125
 -40.952   208.125
 -42.856   208.125
 -44.761   208.125
 -46.666   208.125
 -48.571   208.125
 -50.475   208.125
 -52.380   208.125
 -54.285   208.125
 -56.189   208.125
 -58.094   208.125
 -59.999   208.125
 -61.903   208.125
 -63.808   208.125
 -65.713   208.125
 -67.617   208.125
 -69.522   208.125
 -71.426   208.125
 -73.331   208.125
 -75.235   208.125
 -77.139   208.125
 -79.043   208.125
 -80.947   208.125
 -82.851   208.125
 -84.753   208.125
 -86.653   208.125
 -88.542   208.125
  88.542   210.000
  86.653   210.000
  84.753   210.000
  82.851   210.000
  80.947   210.000
  79.043   210.000
  77.139   210.000
  75.235   210.000
  73.331   210.000
  71.426   210.000
  69.522   210.000
  67.617   210.000
  65.713   210.000
  63.808   210.000
  61.903   210.000
  59.999   210.000
  58.094   210.000
  56.189   210.000
  54.285   210.000
  52.380   210.000
  50.475   210.000
  48.571   210.000
  46.666   210.000
  44.761   210.000
  42.856   210.000
  40.952   210.000
  39.047   210.000
  37.142   210.000
  35.237   210.000
  33.333   210.000
  31.428   210.000
  29.523   210.000
  27.619   210.000
  25.714   210.000
  23.809   210.000
  21.904   210.000
  20.000   210.000
  18.095   210.000
  16.190   210.000
  14.286   210.000
  12.381   210.000
  10.476   210.000
   8.571   210.000
   6.667   210.000
   4.762   210.000
   2.857   210.000
   0.952   210.000
  -0.952   210.000
  -2.857   210.000
  -4.762   210.000
  -6.667   210.000
  -8.571   210.000
 -10.476   210.000
 -12.381   210.000
 -14.286   210.000
 -16.190   210.000
 -18.095   210.000
 -20.000   210.000
 -21.904   210.000
 -23.809   210.000
 -25.714   210.000
 -27.619   210.000
 -29.523   210.000
 -31.428   210.000
 -33.333   210.000
 -35.237   210.000
 -37.142   210.000
 -39.047   210.000
 -40.952   210.000
 -42.856   210.000
 -44.761   210.000
 -46.666   210.000
 -48.571   210.000
 -50.475   210.000
 -52.380   210.000
 -54.285   210.000
 -56.189   210.000
 -58.094   210.000
 -59.999   210.000
 -61.903   210.000
 -63.808   210.000
 -65.713   210.000
 -67.617   210.000
 -69.522   210.000
 -71.426   210.000
 -73.331   210.000
 -75.235   210.000
 -77.139   210.000
 -79.043   210.000
 -80.947   210.000
 -82.851   210.000
 -84.753   210.000
 -86.653   210.000
 -88.542   210.000
  88.542   211.875
  86.653   211.875
  84.753   211.875
  82.851   211.875
  80.947   211.875
  79.043   211.875
  77.139   211.875
  75.235   211.875
  73.331   211.875
  71.426   211.875
  69.522   211.875
  67.617   211.875
  65.713   211.875
  63.808   211.875
  61.903   211.875
  59.999   211.875
  58.094   211.875
  56.189   211.875
  54.285   211.875
  52.380   211.875
  50.475   211.875
  48.571   211.875
  46.666   211.875
  44.761   211.875
  42.856   211.875
  40.952   211.875
  39.047   211.875
  37.142   211.875
  35.237   211.875
  33.333   211.875
  31.428   211.875
  29.523   211.875
  27.619   211.875
  25.714   211.875
  23.809   211.875
  21.904   211.875
  20.000   211.875
  18.095   211.875
  16.190   211.875
  14.286   211.875
  12.381   211.875
  10.476   211.875
   8.571   211.875
   6.667   211.875
   4.762   211.875
   2.857   211.875
   0.952   211.875
  -0.952   211.875
  -2.857   211.875
  -4.762   211.875
  -6.667   211.875
  -8.571   211.875
 -10.476   211.875
 -12.381   211.875
 -14.286   211.875
 -16.190   211.875
 -18.095   211.875
 -20.000   211.875
 -21.904   211.875
 -23.809   211.875
 -25.714   211.875
 -27.619   211.875
 -29.523   211.875
 -31.428   211.875
 -33.333   211.875
 -35.237   211.875
 -37.142   211.875
 -39.047   211.875
 -40.952   211.875
 -42.856   211.875
 -44.761   211.875
 -46.666   211.875
 -48.571   211.875
 -50.475   211.875
 -52.380   211.875
 -54.285   211.875
 -56.189   211.875
 -58.094   211.875
 -59.999   211.875
 -61.903   211.875
 -63.808   211.875
 -65.713   211.875
 -67.617   211.875
 -69.522   211.875
 -71.426   211.875
 -73.331   211.875
 -75.235   211.875
 -77.139   211.875
 -79.043   211.875
 -80.947   211.875
 -82.851   211.875
 -84.753   211.875
 -86.653   211.875
 -88.542   211.875
  88.542   213.750
  86.653   213.750
  84.753   213.750
  82.851   213.750
  80.947   213.750
  79.043   213.750
  77.139   213.750
  75.235   213.750
  73.331   213.750
  71.426   213.750
  69.522   213.750
  67.617   213.750
  65.713   213.750
  63.808   213.750
  61.903   213.750
  59.999   213.750
  58.094   213.750
  56.189   213.750
  54.285   213.750
  52.380   213.750
  50.475   213.750
  48.571   213.750
  46.666   213.750
  44.761   213.750
  42.856   213.750
  40.952   213.750
  39.047   213.750
  37.142   213.750
  35.237   213.750
  33.333   213.750
  31.428   213.750
  29.523   213.750
  27.619   213.750
  25.714   213.750
  23.809   213.750
  21.904   213.750
  20.000   213.750
  18.095   213.750
  16.190   213.750
  14.286   213.750
  12.381   213.750
  10.476   213.750
   8.571   213.750
   6.667   213.750
   4.762   213.750
   2.857   213.750
   0.952   213.750
  -0.952   213.750
  -2.857   213.750
  -4.762   213.750
  -6.667   213.750
  -8.571   213.750
 -10.476   213.750
 -12.381   213.750
 -14.286   213.750
 -16.190   213.750
 -18.095   213.750
 -20.000   213.750
 -21.904   213.750
 -23.809   213.750
 -25.714   213.750
 -27.619   213.750
 -29.523   213.750
 -31.428   213.750
 -33.333   213.750
 -35.237   213.750
 -37.142   213.750
 -39.047   213.750
 -40.952   213.750
 -42.856   213.750
 -44.761   213.750
 -46.666   213.750
 -48.571   213.750
 -50.475   213.750
 -52.380   213.750
 -54.285   213.750
 -56.189   213.750
 -58.094   213.750
 -59.999   213.750
 -61.903   213.750
 -63.808   213.750
 -65.713   213.750
 -67.617   213.750
 -69.522   213.750
 -71.426   213.750
 -73.331   213.750
 -75.235   213.750
 -77.139   213.750
 -79.043   213.750
 -80.947   213.750
 -82.851   213.750
 -84.753   213.750
 -86.653   213.750
 -88.542   213.750
  88.542   215.625
  86.653   215.625
  84.753   215.625
  82.851   215.625
  80.947   215.625
  79.043   215.625
  77.139   215.625
  75.235   215.625
  73.331   215.625
  71.426   215.625
  69.522   215.625
  67.617   215.625
  65.713   215.625
  63.808   215.625
  61.903   215.625
  59.999   215.625
  58.094   215.625
  56.189   215.625
  54.285   215.625
  52.380   215.625
  50.475   215.625
  48.571   215.625
  46.666   215.625
  44.761   215.625
  42.856   215.625
  40.952   215.625
  39.047   215.625
  37.142   215.625
  35.237   215.625
  33.333   215.625
  31.428   215.625
  29.523   215.625
  27.619   215.625
  25.714   215.625
  23.809   215.625
  21.904   215.625
  20.000   215.625
  18.095   215.625
  16.190   215.625
  14.286   215.625
  12.381   215.625
  10.476   215.625
   8.571   215.625
   6.667   215.625
   4.762   215.625
   2.857   215.625
   0.952   215.625
  -0.952   215.625
  -2.857   215.625
  -4.762   215.625
  -6.667   215.625
  -8.571   215.625
 -10.476   215.625
 -12.381   215.625
 -14.286   215.625
 -16.190   215.625
 -18.095   215.625
 -20.000   215.625
 -21.904   215.625
 -23.809   215.625
 -25.714   215.625
 -27.619   215.625
 -29.523   215.625
 -31.428   215.625
 -33.333   215.625
 -35.237   215.625
 -37.142   215.625
 -39.047   215.625
 -40.952   215.625
 -42.856   215.625
 -44.761   215.625
 -46.666   215.625
 -48.571   215.625
 -50.475   215.625
 -52.380   215.625
 -54.285   215.625
 -56.189   215.625
 -58.094   215.625
 -59.999   215.625
 -61.903   215.625
 -63.808   215.625
 -65.713   215.625
 -67.617   215.625
 -69.522   215.625
 -71.426   215.625
 -73.331   215.625
 -75.235   215.625
 -77.139   215.625
 -79.043   215.625
 -80.947   215.625
 -82.851   215.625
 -84.753   215.625
 -86.653   215.625
 -88.542   215.625
  88.542   217.500
  86.653   217.500
  84.753   217.500
  82.851   217.500
  80.947   217.500
  79.043   217.500
  77.139   217.500
  75.235   217.500
  73.331   217.500
  71.426   217.500
  69.522   217.500
  67.617   217.500
  65.713   217.500
  63.808   217.500
  61.903   217.500
  59.999   217.500
  58.094   217.500
  56.189   217.500
  54.285   217.500
  52.380   217.500
  50.475   217.500
  48.571   217.500
  46.666   217.500
  44.761   217.500
  42.856   217.500
  40.952   217.500
  39.047   217.500
  37.142   217.500
  35.237   217.500
  33.333   217.500
  31.428   217.500
  29.523   217.500
  27.619   217.500
  25.714   217.500
  23.809   217.500
  21.904   217.500
  20.000   217.500
  18.095   217.500
  16.190   217.500
  14.286   217.500
  12.381   217.500
  10.476   217.500
   8.571   217.500
   6.667   217.500
   4.762   217.500
   2.857   217.500
   0.952   217.500
  -0.952   217.500
  -2.857   217.500
  -4.762   217.500
  -6.667   217.500
  -8.571   217.500
 -10.476   217.500
 -12.381   217.500
 -14.286   217.500
 -16.190   217.500
 -18.095   217.500
 -20.000   217.500
 -21.904   217.500
 -23.809   217.500
 -25.714   217.500
 -27.619   217.500
